snake capacity 252
snakePop,  newsize = 24, newhead = 51, newtail = 28
snakePush, newsize = 25, newhead = 52, newtail = 28
snakePop,  newsize = 24, newhead = 52, newtail = 29
snakePush, newsize = 25, newhead = 53, newtail = 29
snakePop,  newsize = 24, newhead = 53, newtail = 30
snakePush, newsize = 25, newhead = 54, newtail = 30
snakePop,  newsize = 24, newhead = 54, newtail = 31
snakePush, newsize = 25, newhead = 55, newtail = 31
snakePop,  newsize = 24, newhead = 55, newtail = 32
snakePush, newsize = 25, newhead = 56, newtail = 32
snakePop,  newsize = 24, newhead = 56, newtail = 33
snakePush, newsize = 25, newhead = 57, newtail = 33
snakePop,  newsize = 24, newhead = 57, newtail = 34
snakePush, newsize = 25, newhead = 58, newtail = 34
snakePop,  newsize = 24, newhead = 58, newtail = 35
snakePush, newsize = 25, newhead = 59, newtail = 35
snakePop,  newsize = 24, newhead = 59, newtail = 36
snakePush, newsize = 25, newhead = 60, newtail = 36
snakePop,  newsize = 24, newhead = 60, newtail = 37
pickup,    newsize = 25, newhead = 60, newtail = 36
snakePush, newsize = 26, newhead = 61, newtail = 36
snakePop,  newsize = 25, newhead = 61, newtail = 37
snakePush, newsize = 26, newhead = 62, newtail = 37
snakePop,  newsize = 25, newhead = 62, newtail = 38
snakePush, newsize = 26, newhead = 63, newtail = 38
snakePop,  newsize = 25, newhead = 63, newtail = 39
snakePush, newsize = 26, newhead = 64, newtail = 39
snakePop,  newsize = 25, newhead = 64, newtail = 40
snakePush, newsize = 26, newhead = 65, newtail = 40
snakePop,  newsize = 25, newhead = 65, newtail = 41
snakePush, newsize = 26, newhead = 66, newtail = 41
snakePop,  newsize = 25, newhead = 66, newtail = 42
snakePush, newsize = 26, newhead = 67, newtail = 42
snakePop,  newsize = 25, newhead = 67, newtail = 43
snakePush, newsize = 26, newhead = 68, newtail = 43
snakePop,  newsize = 25, newhead = 68, newtail = 44
snakePush, newsize = 26, newhead = 69, newtail = 44
snakePop,  newsize = 25, newhead = 69, newtail = 45
snakePush, newsize = 26, newhead = 70, newtail = 45
snakePop,  newsize = 25, newhead = 70, newtail = 46
snakePush, newsize = 26, newhead = 71, newtail = 46
snakePop,  newsize = 25, newhead = 71, newtail = 47
snakePush, newsize = 26, newhead = 72, newtail = 47
snakePop,  newsize = 25, newhead = 72, newtail = 48
snakePush, newsize = 26, newhead = 73, newtail = 48
snakePop,  newsize = 25, newhead = 73, newtail = 49
snakePush, newsize = 26, newhead = 74, newtail = 49
snakePop,  newsize = 25, newhead = 74, newtail = 50
snakePush, newsize = 26, newhead = 75, newtail = 50
snakePop,  newsize = 25, newhead = 75, newtail = 51
snakePush, newsize = 26, newhead = 76, newtail = 51
snakePop,  newsize = 25, newhead = 76, newtail = 52
snakePush, newsize = 26, newhead = 77, newtail = 52
snakePop,  newsize = 25, newhead = 77, newtail = 53
snakePush, newsize = 26, newhead = 78, newtail = 53
snakePop,  newsize = 25, newhead = 78, newtail = 54
snakePush, newsize = 26, newhead = 79, newtail = 54
snakePop,  newsize = 25, newhead = 79, newtail = 55
snakePush, newsize = 26, newhead = 80, newtail = 55
snakePop,  newsize = 25, newhead = 80, newtail = 56
snakePush, newsize = 26, newhead = 81, newtail = 56
snakePop,  newsize = 25, newhead = 81, newtail = 57
pickup,    newsize = 26, newhead = 81, newtail = 56
snakePush, newsize = 27, newhead = 82, newtail = 56
snakePop,  newsize = 26, newhead = 82, newtail = 57
snakePush, newsize = 27, newhead = 83, newtail = 57
snakePop,  newsize = 26, newhead = 83, newtail = 58
snakePush, newsize = 27, newhead = 84, newtail = 58
snakePop,  newsize = 26, newhead = 84, newtail = 59
snakePush, newsize = 27, newhead = 85, newtail = 59
snakePop,  newsize = 26, newhead = 85, newtail = 60
snakePush, newsize = 27, newhead = 86, newtail = 60
snakePop,  newsize = 26, newhead = 86, newtail = 61
snakePush, newsize = 27, newhead = 87, newtail = 61
snakePop,  newsize = 26, newhead = 87, newtail = 62
snakePush, newsize = 27, newhead = 88, newtail = 62
snakePop,  newsize = 26, newhead = 88, newtail = 63
snakePush, newsize = 27, newhead = 89, newtail = 63
snakePop,  newsize = 26, newhead = 89, newtail = 64
snakePush, newsize = 27, newhead = 90, newtail = 64
snakePop,  newsize = 26, newhead = 90, newtail = 65
snakePush, newsize = 27, newhead = 91, newtail = 65
snakePop,  newsize = 26, newhead = 91, newtail = 66
snakePush, newsize = 27, newhead = 92, newtail = 66
snakePop,  newsize = 26, newhead = 92, newtail = 67
snakePush, newsize = 27, newhead = 93, newtail = 67
snakePop,  newsize = 26, newhead = 93, newtail = 68
snakePush, newsize = 27, newhead = 94, newtail = 68
snakePop,  newsize = 26, newhead = 94, newtail = 69
snakePush, newsize = 27, newhead = 95, newtail = 69
snakePop,  newsize = 26, newhead = 95, newtail = 70
snakePush, newsize = 27, newhead = 96, newtail = 70
snakePop,  newsize = 26, newhead = 96, newtail = 71
snakePush, newsize = 27, newhead = 97, newtail = 71
snakePop,  newsize = 26, newhead = 97, newtail = 72
snakePush, newsize = 27, newhead = 98, newtail = 72
snakePop,  newsize = 26, newhead = 98, newtail = 73
snakePush, newsize = 27, newhead = 99, newtail = 73
snakePop,  newsize = 26, newhead = 99, newtail = 74
snakePush, newsize = 27, newhead = 100, newtail = 74
snakePop,  newsize = 26, newhead = 100, newtail = 75
snakePush, newsize = 27, newhead = 101, newtail = 75
snakePop,  newsize = 26, newhead = 101, newtail = 76
snakePush, newsize = 27, newhead = 102, newtail = 76
snakePop,  newsize = 26, newhead = 102, newtail = 77
snakePush, newsize = 27, newhead = 103, newtail = 77
snakePop,  newsize = 26, newhead = 103, newtail = 78
snakePush, newsize = 27, newhead = 104, newtail = 78
snakePop,  newsize = 26, newhead = 104, newtail = 79
snakePush, newsize = 27, newhead = 105, newtail = 79
snakePop,  newsize = 26, newhead = 105, newtail = 80
snakePush, newsize = 27, newhead = 106, newtail = 80
snakePop,  newsize = 26, newhead = 106, newtail = 81
snakePush, newsize = 27, newhead = 107, newtail = 81
snakePop,  newsize = 26, newhead = 107, newtail = 82
snakePush, newsize = 27, newhead = 108, newtail = 82
snakePop,  newsize = 26, newhead = 108, newtail = 83
snakePush, newsize = 27, newhead = 109, newtail = 83
snakePop,  newsize = 26, newhead = 109, newtail = 84
snakePush, newsize = 27, newhead = 110, newtail = 84
snakePop,  newsize = 26, newhead = 110, newtail = 85
snakePush, newsize = 27, newhead = 111, newtail = 85
snakePop,  newsize = 26, newhead = 111, newtail = 86
snakePush, newsize = 27, newhead = 112, newtail = 86
snakePop,  newsize = 26, newhead = 112, newtail = 87
snakePush, newsize = 27, newhead = 113, newtail = 87
snakePop,  newsize = 26, newhead = 113, newtail = 88
snakePush, newsize = 27, newhead = 114, newtail = 88
snakePop,  newsize = 26, newhead = 114, newtail = 89
snakePush, newsize = 27, newhead = 115, newtail = 89
snakePop,  newsize = 26, newhead = 115, newtail = 90
snakePush, newsize = 27, newhead = 116, newtail = 90
snakePop,  newsize = 26, newhead = 116, newtail = 91
pickup,    newsize = 27, newhead = 116, newtail = 90
snakePush, newsize = 28, newhead = 117, newtail = 90
snakePop,  newsize = 27, newhead = 117, newtail = 91
snakePush, newsize = 28, newhead = 118, newtail = 91
snakePop,  newsize = 27, newhead = 118, newtail = 92
snakePush, newsize = 28, newhead = 119, newtail = 92
snakePop,  newsize = 27, newhead = 119, newtail = 93
snakePush, newsize = 28, newhead = 120, newtail = 93
snakePop,  newsize = 27, newhead = 120, newtail = 94
snakePush, newsize = 28, newhead = 121, newtail = 94
snakePop,  newsize = 27, newhead = 121, newtail = 95
snakePush, newsize = 28, newhead = 122, newtail = 95
snakePop,  newsize = 27, newhead = 122, newtail = 96
snakePush, newsize = 28, newhead = 123, newtail = 96
snakePop,  newsize = 27, newhead = 123, newtail = 97
snakePush, newsize = 28, newhead = 124, newtail = 97
snakePop,  newsize = 27, newhead = 124, newtail = 98
snakePush, newsize = 28, newhead = 125, newtail = 98
snakePop,  newsize = 27, newhead = 125, newtail = 99
snakePush, newsize = 28, newhead = 126, newtail = 99
snakePop,  newsize = 27, newhead = 126, newtail = 100
snakePush, newsize = 28, newhead = 127, newtail = 100
snakePop,  newsize = 27, newhead = 127, newtail = 101
snakePush, newsize = 28, newhead = 128, newtail = 101
snakePop,  newsize = 27, newhead = 128, newtail = 102
snakePush, newsize = 28, newhead = 129, newtail = 102
snakePop,  newsize = 27, newhead = 129, newtail = 103
snakePush, newsize = 28, newhead = 130, newtail = 103
snakePop,  newsize = 27, newhead = 130, newtail = 104
snakePush, newsize = 28, newhead = 131, newtail = 104
snakePop,  newsize = 27, newhead = 131, newtail = 105
snakePush, newsize = 28, newhead = 132, newtail = 105
snakePop,  newsize = 27, newhead = 132, newtail = 106
